order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,item_count,total_item_price,total_freight,product_id,product_category_name_english,total_payment_value,payment_installments,payment_type,review_score,order_revenue,purchase_month,purchase_year,purchase_dow,purchase_hour,delivery_days_actual,delivery_delay
ord_334,cust_121,delivered,2023-02-09,2023-02-09 21:00:00,2023-02-11,2023-02-19,2023-02-19,u_cust_121,7019,Belo Horizonte,SP,7019,-22.62184838670754,-46.569079435649,Unknown,Unknown,1.0,436.0118472317096,16.201804447156718,prod_4,bed_bath_table,808.9817947802865,3,voucher,2.0,452.2136516788663,2,2023,3,0,10,0
ord_335,cust_124,delivered,2023-09-30,2023-09-30 15:00:00,2023-10-02,2023-10-04,2023-10-10,u_cust_124,7374,Salvador,MG,7374,-22.69840339255408,-46.42169237052942,Unknown,Unknown,3.0,1015.2345379316853,90.31652044819083,prod_17,bed_bath_table,1094.134877060359,5,debit_card,1.0,1105.5510583798762,9,2023,5,0,4,-6
ord_336,cust_548,delivered,2023-04-11,2023-04-11 22:00:00,2023-04-12,2023-04-18,2023-04-21,u_cust_548,2852,Sao Paulo,BA,2852,-22.37861539192617,-46.48209283935972,Unknown,Unknown,2.0,680.9404821310673,72.34949783708697,prod_3,watches_gifts,1233.522494318521,3,credit_card,4.0,753.2899799681543,4,2023,1,0,7,-3
ord_337,cust_169,delivered,2023-12-25,2023-12-25 19:00:00,2023-12-26,2024-01-05,2024-01-04,u_cust_169,7528,Salvador,BA,7528,-22.66234383119906,-46.79998373873417,Unknown,Unknown,2.0,596.248244258444,25.30006918588019,prod_38,health_beauty,322.39756220048093,6,credit_card,3.0,621.5483134443241,12,2023,0,0,11,1
ord_338,cust_123,delivered,2023-11-04,2023-11-04 16:00:00,2023-11-05,2023-11-16,2023-11-14,u_cust_123,8574,Rio de Janeiro,BA,8574,-22.25185473089686,-46.20879574641193,Unknown,Unknown,2.0,884.394136512582,51.88741983961356,prod_10,bed_bath_table,1400.6322337154356,3,credit_card,3.0,936.2815563521956,11,2023,5,0,12,2
ord_339,cust_34,delivered,2023-08-09,2023-08-09 21:00:00,2023-08-11,2023-08-15,2023-08-19,u_cust_34,4556,Sao Paulo,BA,4556,-22.776061566690306,-46.07952769938611,Unknown,Unknown,,,,,,124.63360056885202,8,credit_card,4.0,,8,2023,2,0,6,-4
ord_340,cust_86,delivered,2023-11-04,2023-11-04 22:00:00,2023-11-06,2023-11-11,2023-11-14,u_cust_86,7736,Sao Paulo,SP,7736,-22.05206265362035,-46.52272236746676,Unknown,Unknown,1.0,351.115372590866,42.64485760263262,prod_4,bed_bath_table,1400.6322337154356,2,debit_card,1.0,393.7602301934986,11,2023,5,0,7,-3
ord_341,cust_645,delivered,2023-05-04,2023-05-04 04:00:00,2023-05-06,2023-05-09,2023-05-14,u_cust_645,7544,Salvador,SP,7544,-22.6644723086501,-46.15413309379517,Unknown,Unknown,,,,,,201.84693883964923,3,credit_card,3.0,,5,2023,3,0,5,-5
ord_342,cust_707,delivered,2023-08-19,2023-08-19 02:00:00,2023-08-20,2023-08-30,2023-08-29,u_cust_707,7376,Salvador,MG,7376,-22.38719942786387,-46.29938618159246,Unknown,Unknown,2.0,319.0103869455172,84.09071355960617,prod_0,health_beauty,487.2523736847064,8,debit_card,1.0,403.1011005051234,8,2023,5,0,11,1
ord_343,cust_785,delivered,2023-06-27,2023-06-27 13:00:00,2023-06-29,2023-07-04,2023-07-07,u_cust_785,6342,Salvador,SP,6342,-22.60676930202712,-46.77041269110748,Unknown,Unknown,2.0,389.0100010678049,62.94106025007687,prod_25,sports_leisure,1222.242452970234,8,boleto,3.0,451.9510613178818,6,2023,1,0,7,-3
ord_344,cust_200,delivered,2023-03-04,2023-03-04 01:00:00,2023-03-05,2023-03-12,2023-03-14,u_cust_200,2843,Rio de Janeiro,SP,2843,-22.76040511703461,-46.2283350617273,Unknown,Unknown,,,,,,870.6467236758933,1,debit_card,5.0,,3,2023,5,0,8,-2
ord_345,cust_368,delivered,2023-04-26,2023-04-26 17:00:00,2023-04-28,2023-05-06,2023-05-06,u_cust_368,2931,Rio de Janeiro,SP,2931,-22.097805709877623,-46.2486282294645,Unknown,Unknown,,,,,,423.5289146996933,8,credit_card,3.0,,4,2023,2,0,10,0
ord_346,cust_796,delivered,2023-07-10,2023-07-10 13:00:00,2023-07-11,2023-07-21,2023-07-20,u_cust_796,1846,Salvador,SP,1846,-22.64262359655204,-46.04586939694242,Unknown,Unknown,,,,,,805.7283876667964,2,boleto,5.0,,7,2023,0,0,11,1
ord_347,cust_76,delivered,2023-03-03,2023-03-03 04:00:00,2023-03-04,2023-03-11,2023-03-13,u_cust_76,6276,Sao Paulo,SP,6276,-22.882892768494724,-46.89971352752109,Unknown,Unknown,,,,,,734.8429410587551,7,voucher,1.0,,3,2023,4,0,8,-2
ord_348,cust_58,delivered,2023-09-13,2023-09-13 07:00:00,2023-09-14,2023-09-20,2023-09-23,u_cust_58,1161,Salvador,SP,1161,-22.10796988459022,-46.21980807053197,Unknown,Unknown,,,,,,530.9139295416303,6,debit_card,3.0,,9,2023,2,0,7,-3
ord_349,cust_430,delivered,2023-01-07,2023-01-07 17:00:00,2023-01-09,2023-01-09,2023-01-17,u_cust_430,9808,Salvador,RJ,9808,-22.035490444008342,-46.00828577121256,Unknown,Unknown,,,,,,1094.134877060359,2,credit_card,2.0,,1,2023,5,0,2,-8
ord_350,cust_637,delivered,2023-06-04,2023-06-04 09:00:00,2023-06-05,2023-06-07,2023-06-14,u_cust_637,9865,Belo Horizonte,MG,9865,-22.9575212333682,-46.70616304437804,Unknown,Unknown,,,,,,478.4058472230832,5,credit_card,2.0,,6,2023,6,0,3,-7
ord_351,cust_499,delivered,2023-04-02,2023-04-02 04:00:00,2023-04-04,2023-04-04,2023-04-12,u_cust_499,7731,Sao Paulo,SP,7731,-22.872206511742174,-46.20978423844806,Unknown,Unknown,2.0,585.2571192687947,78.73971364060125,prod_21,computers_accessories,218.4692698341346,7,credit_card,4.0,663.996832909396,4,2023,6,0,2,-8
ord_352,cust_108,delivered,2023-01-14,2023-01-14 19:00:00,2023-01-16,2023-01-24,2023-01-24,u_cust_108,5488,Belo Horizonte,MG,5488,-22.912550915631112,-46.22126184307484,Unknown,Unknown,1.0,393.4133731857541,31.42097607128904,prod_16,computers_accessories,591.3521470679934,8,voucher,2.0,424.83434925704313,1,2023,5,0,10,0
ord_353,cust_735,delivered,2023-08-17,2023-08-17 01:00:00,2023-08-19,2023-08-28,2023-08-27,u_cust_735,3797,Salvador,RJ,3797,-22.703288691471315,-46.474150363736186,Unknown,Unknown,,,,,,949.4188196942382,3,boleto,5.0,,8,2023,3,0,11,1
ord_354,cust_277,delivered,2023-03-27,2023-03-27 10:00:00,2023-03-29,2023-04-07,2023-04-06,u_cust_277,4420,Belo Horizonte,RJ,4420,-22.107399210272455,-46.96821085044486,Unknown,Unknown,2.0,498.3202906076385,40.773821705010995,prod_21,computers_accessories,550.0823604900461,1,boleto,2.0,539.0941123126495,3,2023,0,0,11,1
ord_355,cust_67,delivered,2023-05-13,2023-05-13 04:00:00,2023-05-15,2023-05-23,2023-05-23,u_cust_67,8916,Sao Paulo,MG,8916,-22.531887609545077,-46.98428341698071,Unknown,Unknown,1.0,212.87046012881368,38.53151644225192,prod_36,watches_gifts,560.8229752522834,7,credit_card,2.0,251.4019765710656,5,2023,5,0,10,0
ord_356,cust_68,delivered,2023-07-02,2023-07-02 09:00:00,2023-07-03,2023-07-10,2023-07-12,u_cust_68,9529,Salvador,MG,9529,-22.570679957145824,-46.59632071741349,Unknown,Unknown,2.0,405.8578222300119,58.81654491801273,prod_15,watches_gifts,273.3587159401523,5,debit_card,2.0,464.6743671480246,7,2023,6,0,8,-2
ord_357,cust_164,delivered,2023-03-03,2023-03-03 13:00:00,2023-03-05,2023-03-17,2023-03-13,u_cust_164,5737,Sao Paulo,BA,5737,-22.019156631776102,-46.92484143466192,Unknown,Unknown,1.0,498.83964461406674,34.495405542210385,prod_40,health_beauty,299.0341592534203,5,credit_card,3.0,533.3350501562771,3,2023,4,0,14,4
ord_358,cust_488,delivered,2023-08-07,2023-08-07 14:00:00,2023-08-09,2023-08-10,2023-08-17,u_cust_488,6161,Belo Horizonte,RJ,6161,-22.55102022593616,-46.37865997857155,Unknown,Unknown,,,,,,767.4151668186962,7,credit_card,4.0,,8,2023,0,0,3,-7
ord_359,cust_304,delivered,2023-09-03,2023-09-03 10:00:00,2023-09-05,2023-09-10,2023-09-13,u_cust_304,1154,Sao Paulo,BA,1154,-22.80652415058563,-46.00279549214932,Unknown,Unknown,,,,,,1759.496952956977,1,debit_card,1.0,,9,2023,6,0,7,-3
ord_360,cust_673,delivered,2023-08-18,2023-08-18 06:00:00,2023-08-20,2023-08-30,2023-08-28,u_cust_673,6449,Belo Horizonte,SP,6449,-22.769449350929637,-46.237714804768274,Unknown,Unknown,,,,,,628.3548221886721,8,credit_card,4.0,,8,2023,4,0,12,2
ord_361,cust_364,delivered,2023-03-20,2023-03-20 16:00:00,2023-03-22,2023-03-25,2023-03-30,u_cust_364,6949,Belo Horizonte,RJ,6949,-22.89073844340914,-46.66101691066183,Unknown,Unknown,1.0,46.99841327128279,10.70207308554075,prod_3,watches_gifts,162.15228737779714,5,voucher,5.0,57.700486356823546,3,2023,0,0,5,-5
ord_362,cust_378,delivered,2023-05-29,2023-05-29 06:00:00,2023-05-30,2023-05-31,2023-06-08,u_cust_378,5070,Belo Horizonte,BA,5070,-22.233878248654868,-46.0458443305563,Unknown,Unknown,,,,,,784.3545869958698,8,credit_card,3.0,,5,2023,0,0,2,-8
ord_363,cust_342,delivered,2023-05-18,2023-05-18 17:00:00,2023-05-19,2023-05-20,2023-05-28,u_cust_342,6691,Salvador,SP,6691,-22.92899892049461,-46.55352209231692,Unknown,Unknown,1.0,162.88580410993856,45.18340662671723,prod_38,health_beauty,85.34866199827923,5,voucher,3.0,208.0692107366558,5,2023,3,0,2,-8
ord_364,cust_553,delivered,2023-11-10,2023-11-10 10:00:00,2023-11-12,2023-11-23,2023-11-20,u_cust_553,2256,Rio de Janeiro,RJ,2256,-22.480556982445567,-46.555935508579466,Unknown,Unknown,3.0,863.147927122412,54.63898762450951,prod_13,computers_accessories,847.8084435320781,7,credit_card,2.0,917.7869147469215,11,2023,4,0,13,3
ord_365,cust_353,delivered,2023-03-06,2023-03-06 18:00:00,2023-03-07,2023-03-12,2023-03-16,u_cust_353,8987,Belo Horizonte,RJ,8987,-22.61788513549048,-46.159991501076,Unknown,Unknown,2.0,455.7203643803175,33.22944717494902,prod_36,watches_gifts,771.2108643108862,3,boleto,2.0,488.94981155526654,3,2023,0,0,6,-4
ord_366,cust_415,delivered,2023-01-13,2023-01-13 22:00:00,2023-01-14,2023-01-26,2023-01-23,u_cust_415,9002,Sao Paulo,MG,9002,-22.98410660686,-46.90603620458962,Unknown,Unknown,2.0,743.3865778614745,61.455039367803835,prod_17,bed_bath_table,424.0728363179612,2,debit_card,5.0,804.8416172292783,1,2023,4,0,13,3
ord_367,cust_108,delivered,2023-08-01,2023-08-01 18:00:00,2023-08-03,2023-08-04,2023-08-11,u_cust_108,5488,Belo Horizonte,MG,5488,-22.912550915631112,-46.22126184307484,Unknown,Unknown,4.0,1313.925418858166,69.32280543143767,prod_0,health_beauty,1402.5745502925265,6,boleto,3.0,1383.2482242896037,8,2023,1,0,3,-7
ord_368,cust_562,delivered,2023-08-30,2023-08-30 03:00:00,2023-08-31,2023-09-04,2023-09-09,u_cust_562,9120,Sao Paulo,SP,9120,-22.2392054908466,-46.29459112602652,Unknown,Unknown,1.0,204.397163817662,9.27085593947351,prod_26,health_beauty,877.253154589782,5,credit_card,1.0,213.6680197571355,8,2023,2,0,5,-5
ord_369,cust_761,delivered,2023-08-01,2023-08-01 20:00:00,2023-08-03,2023-08-03,2023-08-11,u_cust_761,1232,Salvador,RJ,1232,-22.966028678667048,-46.83961586615633,Unknown,Unknown,,,,,,208.732276148856,9,credit_card,4.0,,8,2023,1,0,2,-8
ord_370,cust_496,delivered,2023-06-30,2023-06-30 21:00:00,2023-07-01,2023-07-05,2023-07-10,u_cust_496,9010,Rio de Janeiro,SP,9010,-22.61606077696274,-46.70086970436876,Unknown,Unknown,1.0,299.5498440360815,18.19201740139858,prod_8,sports_leisure,663.996832909396,4,voucher,3.0,317.74186143748005,6,2023,4,0,5,-5
ord_371,cust_340,delivered,2023-12-04,2023-12-04 15:00:00,2023-12-05,2023-12-16,2023-12-14,u_cust_340,3491,Rio de Janeiro,MG,3491,-22.81132770877197,-46.97167564245297,Unknown,Unknown,1.0,447.42539551226713,48.23276397027094,prod_12,computers_accessories,590.3150713965974,3,credit_card,1.0,495.65815948253805,12,2023,0,0,12,2
ord_372,cust_382,delivered,2023-06-22,2023-06-22 15:00:00,2023-06-23,2023-06-29,2023-07-02,u_cust_382,4147,Rio de Janeiro,BA,4147,-22.6001675406498,-46.35742008419546,Unknown,Unknown,3.0,452.5270284212216,79.04445484540051,prod_1,watches_gifts,1031.6396320268211,9,credit_card,1.0,531.5714832666221,6,2023,3,0,7,-3
ord_373,cust_532,delivered,2023-06-09,2023-06-09 04:00:00,2023-06-11,2023-06-20,2023-06-19,u_cust_532,4709,Salvador,RJ,4709,-22.35486287606428,-46.94613788554491,Unknown,Unknown,,,,,,330.3788937507669,8,credit_card,4.0,,6,2023,4,0,11,1
ord_374,cust_299,delivered,2023-06-13,2023-06-13 09:00:00,2023-06-14,2023-06-18,2023-06-23,u_cust_299,8455,Sao Paulo,BA,8455,-22.544075575680584,-46.734772504621375,Unknown,Unknown,1.0,454.3817024815587,32.87067120314768,prod_30,sports_leisure,576.5476582349305,6,boleto,1.0,487.2523736847064,6,2023,1,0,5,-5
ord_375,cust_138,delivered,2023-07-07,2023-07-07 19:00:00,2023-07-08,2023-07-09,2023-07-17,u_cust_138,8392,Sao Paulo,RJ,8392,-22.713813753315865,-46.8112415220659,Unknown,Unknown,1.0,253.10275233542023,15.092303820885736,prod_43,sports_leisure,619.1546913765036,1,voucher,5.0,268.19505615630595,7,2023,4,0,2,-8
ord_376,cust_358,delivered,2023-07-10,2023-07-10 17:00:00,2023-07-12,2023-07-18,2023-07-20,u_cust_358,5752,Rio de Janeiro,SP,5752,-22.386104157792087,-46.38524261125935,Unknown,Unknown,1.0,75.76667564196278,38.5651519279467,prod_41,sports_leisure,482.5212093308366,1,boleto,1.0,114.33182756990948,7,2023,0,0,8,-2
ord_377,cust_498,delivered,2023-11-04,2023-11-04 11:00:00,2023-11-06,2023-11-07,2023-11-14,u_cust_498,5846,Sao Paulo,BA,5846,-22.730789942124375,-46.44635478200077,Unknown,Unknown,3.0,780.8839842533237,89.76273942256972,prod_2,sports_leisure,680.5758424872943,6,voucher,5.0,870.6467236758933,11,2023,5,0,3,-7
ord_378,cust_384,delivered,2023-09-13,2023-09-13 09:00:00,2023-09-14,2023-09-23,2023-09-23,u_cust_384,2679,Belo Horizonte,BA,2679,-22.635458029911117,-46.31375006414249,Unknown,Unknown,1.0,211.8072855780166,5.724869834720164,prod_7,sports_leisure,768.4196639979308,3,boleto,1.0,217.53215541273676,9,2023,2,0,10,0
ord_379,cust_603,delivered,2023-07-02,2023-07-02 10:00:00,2023-07-04,2023-07-16,2023-07-12,u_cust_603,8449,Salvador,SP,8449,-22.83147940785624,-46.69609912302753,Unknown,Unknown,2.0,462.5476896231969,32.22376309825515,prod_22,sports_leisure,459.7583371443576,3,credit_card,2.0,494.7714527214521,7,2023,6,0,14,4
ord_380,cust_279,delivered,2023-04-27,2023-04-27 18:00:00,2023-04-28,2023-05-01,2023-05-07,u_cust_279,1606,Belo Horizonte,RJ,1606,-22.831614701696942,-46.213039273014594,Unknown,Unknown,,,,,,1199.943963124811,6,boleto,1.0,,4,2023,3,0,4,-6
ord_381,cust_636,delivered,2023-10-09,2023-10-09 20:00:00,2023-10-10,2023-10-18,2023-10-19,u_cust_636,1249,Belo Horizonte,BA,1249,-22.157542272289213,-46.28454304464018,Unknown,Unknown,2.0,575.895464278547,52.459357910125036,prod_10,bed_bath_table,266.13226177940464,3,boleto,5.0,628.3548221886721,10,2023,0,0,9,-1
ord_382,cust_482,delivered,2023-07-15,2023-07-15 13:00:00,2023-07-17,2023-07-29,2023-07-25,u_cust_482,8651,Rio de Janeiro,BA,8651,-22.63571499870517,-46.07340011922843,Unknown,Unknown,,,,,,652.0757272084902,6,voucher,1.0,,7,2023,5,0,14,4
ord_383,cust_110,delivered,2023-02-03,2023-02-03 08:00:00,2023-02-05,2023-02-12,2023-02-13,u_cust_110,6134,Rio de Janeiro,BA,6134,-22.63007190469434,-46.73523282625525,Unknown,Unknown,1.0,368.7184382419629,12.726537644763903,prod_47,sports_leisure,502.360647292457,5,voucher,1.0,381.44497588672675,2,2023,4,0,9,-1
ord_384,cust_138,delivered,2023-02-21,2023-02-21 07:00:00,2023-02-23,2023-02-25,2023-03-03,u_cust_138,8392,Sao Paulo,RJ,8392,-22.713813753315865,-46.8112415220659,Unknown,Unknown,,,,,,862.2539436500581,4,boleto,1.0,,2,2023,1,0,4,-6
ord_385,cust_434,delivered,2023-04-22,2023-04-22 17:00:00,2023-04-23,2023-04-27,2023-05-02,u_cust_434,8668,Rio de Janeiro,MG,8668,-22.91968355205476,-46.202582091166754,Unknown,Unknown,,,,,,99.61957223322892,8,voucher,5.0,,4,2023,5,0,5,-5
ord_386,cust_508,delivered,2023-09-09,2023-09-09 21:00:00,2023-09-11,2023-09-12,2023-09-19,u_cust_508,7938,Sao Paulo,BA,7938,-22.742343823192805,-46.25194593091189,Unknown,Unknown,3.0,375.61621987360667,71.49055260330384,prod_29,health_beauty,1759.496952956977,2,voucher,1.0,447.1067724769105,9,2023,5,0,3,-7
ord_387,cust_272,delivered,2023-03-23,2023-03-23 23:00:00,2023-03-24,2023-03-28,2023-04-02,u_cust_272,3205,Rio de Janeiro,MG,3205,-22.36618459377005,-46.10188241639644,Unknown,Unknown,1.0,439.8107813615196,17.675570951353624,prod_30,sports_leisure,680.5758424872943,7,voucher,4.0,457.48635231287324,3,2023,3,0,5,-5
ord_388,cust_98,delivered,2023-08-20,2023-08-20 15:00:00,2023-08-22,2023-09-01,2023-08-30,u_cust_98,3731,Rio de Janeiro,BA,3731,-22.165138081933605,-46.03259836976477,Unknown,Unknown,1.0,430.27549692414976,11.15250243680596,prod_3,watches_gifts,375.2396289809025,4,debit_card,4.0,441.4279993609557,8,2023,6,0,12,2
ord_389,cust_763,delivered,2023-08-15,2023-08-15 20:00:00,2023-08-16,2023-08-27,2023-08-25,u_cust_763,5206,Sao Paulo,RJ,5206,-22.489980620271968,-46.66580328846315,Unknown,Unknown,1.0,407.7148607363429,15.81405396335035,prod_47,sports_leisure,321.964259578477,2,voucher,5.0,423.5289146996933,8,2023,1,0,12,2
ord_390,cust_103,delivered,2023-08-21,2023-08-21 15:00:00,2023-08-23,2023-09-02,2023-08-31,u_cust_103,2028,Sao Paulo,SP,2028,-22.231049532840604,-46.54559024871853,Unknown,Unknown,,,,,,403.1011005051234,7,debit_card,2.0,,8,2023,0,0,12,2
ord_391,cust_213,delivered,2023-08-09,2023-08-09 01:00:00,2023-08-10,2023-08-19,2023-08-19,u_cust_213,5061,Sao Paulo,MG,5061,-22.85165213708103,-46.03177194903826,Unknown,Unknown,2.0,191.37940416547858,47.26731867755418,prod_11,bed_bath_table,499.1691021641357,1,debit_card,4.0,238.64672284303276,8,2023,2,0,10,0
ord_392,cust_760,delivered,2023-02-11,2023-02-11 14:00:00,2023-02-13,2023-02-14,2023-02-21,u_cust_760,9258,Sao Paulo,BA,9258,-22.19475191303656,-46.92859879891309,Unknown,Unknown,1.0,319.6988950033329,39.17429172304189,prod_15,watches_gifts,330.1372881108802,4,voucher,3.0,358.8731867263748,2,2023,5,0,3,-7
ord_393,cust_663,delivered,2023-01-21,2023-01-21 05:00:00,2023-01-22,2023-02-03,2023-01-31,u_cust_663,5637,Belo Horizonte,BA,5637,-22.68658663514633,-46.75347870416064,Unknown,Unknown,1.0,42.96263000337863,38.15622980244496,prod_17,bed_bath_table,528.422971972299,9,boleto,4.0,81.11885980582359,1,2023,5,0,13,3
ord_394,cust_761,delivered,2023-02-11,2023-02-11 11:00:00,2023-02-13,2023-02-24,2023-02-21,u_cust_761,1232,Salvador,RJ,1232,-22.966028678667048,-46.83961586615633,Unknown,Unknown,,,,,,242.90881777215145,4,voucher,3.0,,2,2023,5,0,13,3
ord_395,cust_786,delivered,2023-04-23,2023-04-23 16:00:00,2023-04-25,2023-05-07,2023-05-03,u_cust_786,1005,Belo Horizonte,BA,1005,-22.324108111291707,-46.57696382091782,Unknown,Unknown,1.0,446.17900728863856,44.21782460707856,prod_3,watches_gifts,375.2396289809025,3,credit_card,5.0,490.3968318957171,4,2023,6,0,14,4
ord_396,cust_164,delivered,2023-04-15,2023-04-15 02:00:00,2023-04-16,2023-04-19,2023-04-25,u_cust_164,5737,Sao Paulo,BA,5737,-22.019156631776102,-46.92484143466192,Unknown,Unknown,2.0,810.8463660766377,59.68392637946931,prod_15,watches_gifts,505.0094545288844,2,boleto,2.0,870.530292456107,4,2023,5,0,4,-6
ord_397,cust_519,delivered,2023-07-11,2023-07-11 08:00:00,2023-07-13,2023-07-23,2023-07-21,u_cust_519,4141,Sao Paulo,SP,4141,-22.170804858984063,-46.8032098664082,Unknown,Unknown,2.0,763.1906271151704,40.415957805045394,prod_25,sports_leisure,155.0591898068409,3,debit_card,3.0,803.6065849202158,7,2023,1,0,12,2
ord_398,cust_283,delivered,2023-01-17,2023-01-17 11:00:00,2023-01-18,2023-01-29,2023-01-27,u_cust_283,1190,Sao Paulo,SP,1190,-22.10460373235656,-46.72218050529462,Unknown,Unknown,1.0,110.2475442542187,33.36789790736721,prod_41,sports_leisure,909.3171256417128,1,debit_card,3.0,143.61544216158592,1,2023,1,0,12,2
ord_399,cust_516,delivered,2023-04-30,2023-04-30 18:00:00,2023-05-01,2023-05-05,2023-05-10,u_cust_516,8494,Salvador,SP,8494,-22.1081951139149,-46.383705287269215,Unknown,Unknown,,,,,,1268.0932413426826,8,boleto,4.0,,4,2023,6,0,5,-5
ord_400,cust_656,delivered,2023-05-09,2023-05-09 03:00:00,2023-05-11,2023-05-15,2023-05-19,u_cust_656,9017,Sao Paulo,SP,9017,-22.731272530535207,-46.37337490512359,Unknown,Unknown,,,,,,332.61437454287227,1,boleto,3.0,,5,2023,1,0,6,-4
ord_401,cust_612,delivered,2023-05-10,2023-05-10 01:00:00,2023-05-11,2023-05-12,2023-05-20,u_cust_612,9702,Rio de Janeiro,MG,9702,-22.13149352931461,-46.58485549613171,Unknown,Unknown,3.0,829.7492675989907,95.4761557695851,prod_12,computers_accessories,804.3911083916555,3,voucher,5.0,925.2254233685759,5,2023,2,0,2,-8
ord_402,cust_163,delivered,2023-03-01,2023-03-01 11:00:00,2023-03-03,2023-03-09,2023-03-11,u_cust_163,1698,Belo Horizonte,RJ,1698,-22.747438928730475,-46.90229678889892,Unknown,Unknown,1.0,33.71404050752501,23.87245241838587,prod_4,bed_bath_table,523.9425569716275,3,debit_card,5.0,57.58649292591088,3,2023,2,0,8,-2
ord_403,cust_658,delivered,2023-02-17,2023-02-17 16:00:00,2023-02-19,2023-02-28,2023-02-27,u_cust_658,8002,Sao Paulo,SP,8002,-22.9122660727373,-46.03926216110053,Unknown,Unknown,1.0,106.70561501183136,24.608046057948844,prod_33,sports_leisure,789.0364548345386,2,credit_card,5.0,131.3136610697802,2,2023,4,0,11,1
ord_404,cust_63,delivered,2023-01-29,2023-01-29 18:00:00,2023-01-30,2023-02-06,2023-02-08,u_cust_63,8869,Salvador,MG,8869,-22.88252805972714,-46.54508985513216,Unknown,Unknown,2.0,554.8804306341592,28.565131359867003,prod_28,bed_bath_table,776.5333430235503,5,voucher,4.0,583.4455619940262,1,2023,6,0,8,-2
ord_405,cust_90,delivered,2023-04-07,2023-04-07 16:00:00,2023-04-09,2023-04-17,2023-04-17,u_cust_90,7184,Salvador,BA,7184,-22.287457990867004,-46.111213233283785,Unknown,Unknown,,,,,,176.24141486458907,3,boleto,2.0,,4,2023,4,0,10,0
ord_406,cust_116,delivered,2023-01-10,2023-01-10 23:00:00,2023-01-11,2023-01-15,2023-01-20,u_cust_116,1863,Belo Horizonte,SP,1863,-22.98673145913913,-46.20708752578335,Unknown,Unknown,,,,,,456.0485696931721,3,debit_card,4.0,,1,2023,1,0,5,-5
ord_407,cust_266,delivered,2023-08-30,2023-08-30 10:00:00,2023-08-31,2023-09-06,2023-09-09,u_cust_266,8996,Belo Horizonte,MG,8996,-22.80318825053969,-46.30029364425008,Unknown,Unknown,1.0,333.9572254187588,37.7682510734817,prod_45,sports_leisure,221.4927564703653,8,boleto,5.0,371.7254764922405,8,2023,2,0,7,-3
ord_408,cust_684,delivered,2023-11-10,2023-11-10 18:00:00,2023-11-12,2023-11-22,2023-11-20,u_cust_684,7254,Rio de Janeiro,BA,7254,-22.904747545095677,-46.14279966567547,Unknown,Unknown,1.0,98.53204200498185,18.219284286232384,prod_28,bed_bath_table,740.453067251275,4,boleto,4.0,116.75132629121423,11,2023,4,0,12,2
